route,x,y,lat,long,habitat
T-P,569174.4774916971,5225509.089455561,-43.1199937,147.8503341,FF
T-P,569189.604733483,5225556.659696311,-43.119564,147.8505141,FF
T-P,569212.2513683103,5225601.177098944,-43.1191611,147.8507869,FF
T-P,569244.4593955515,5225639.411138137,-43.1188139,147.851178,FF
T-P,569280.3824622979,5225674.097699048,-43.1184983,147.8516152,FF
T-P,569318.3585956112,5225706.619692427,-43.118202,147.8520779,FF
T-P,569356.1180356283,5225739.399129212,-43.1179034,147.8525379,FF
T-P,569392.5179968132,5225773.66933445,-43.1175915,147.852981,FF
T-P,569428.3468162606,5225808.544906324,-43.1172742,147.853417,FO
T-P,569463.9826734717,5225843.611068596,-43.1169552,147.8538506,FO
T-P,569497.1121938417,5225881.001596585,-43.1166155,147.8542531,FO
T-P,569526.5051104613,5225921.351021865,-43.1162495,147.8546093,FO
T-P,569551.6721259918,5225964.553318946,-43.1158582,147.8549132,FO
T-P,569571.5775860244,5226010.385866295,-43.1154437,147.8551521,FO
T-P,569584.672793177,5226058.586852506,-43.1150085,147.855307,FF
T-P,569597.3626348242,5226106.914119933,-43.1145722,147.8554569,FF
T-P,569612.0809265287,5226154.665344792,-43.1141409,147.8556318,FF
T-P,569634.6516446169,5226199.259924119,-43.1137373,147.8559036,FO
T-P,569665.4809351235,5226238.228037534,-43.1133836,147.8562776,FO
T-P,569701.063373992,5226273.304664383,-43.1130645,147.8567105,FO
T-P,569742.6647345857,5226300.956092231,-43.1128117,147.8572183,FO
T-P,569784.3553622589,5226328.5508276755,-43.1125594,147.8577272,FO
T-P,569825.9181990784,5226356.346536147,-43.1123053,147.8582345,FF
T-P,569865.0955639407,5226387.154027796,-43.1120243,147.8587121,FF
T-P,569893.8150882565,5226427.275598148,-43.1116604,147.85906,FF
T-P,569908.6730369856,5226474.89151216,-43.1112303,147.8592366,FF
T-P,569915.836244675,5226524.363281806,-43.1107842,147.8593184,FF
T-P,569925.6390598144,5226573.341517562,-43.1103423,147.8594327,FF
T-P,569946.7710262943,5226618.549598678,-43.1099333,147.8596867,FF
T-P,569972.7922488379,5226661.230758668,-43.1095466,147.8600011,FF
T-P,570000.6973898568,5226702.704116586,-43.1091706,147.8603388,FF
T-P,570030.1380827369,5226743.117608397,-43.108804,147.8606955,FF
T-P,570059.1509618474,5226783.8352421895,-43.1084347,147.8610469,FO
T-P,570087.0087496565,5226825.353172947,-43.1080583,147.861384,FO
T-P,570114.8750074428,5226866.870907568,-43.1076819,147.8617212,FO
T-P,570144.5832914601,5226907.059048852,-43.1073173,147.8620812,FF
T-P,570177.5447531148,5226944.659150724,-43.1069757,147.8624815,FO
T-P,570213.6314156307,5226979.094956525,-43.106662300000004,147.8629206,FO
T-P,570251.6352208899,5227011.589444804,-43.1063662,147.8633835,FO
T-P,570282.7447240498,5227050.207694647,-43.1060156,147.8637609,FO
T-P,570306.4604549019,5227093.866528511,-43.1056203,147.8640468,FO
T-P,570316.2263160347,5227142.86683108,-43.1051782,147.8641606,FO
T-P,570323.0762601276,5227192.396960468,-43.1047316,147.8642385,FO
T-P,570330.3000262944,5227241.86769601,-43.1042855,147.864321,OO
T-P,570337.9058741934,5227291.290057848,-43.1038398,147.8644082,OO
T-P,570345.6336500569,5227340.688939915,-43.1033943,147.8644969,FO
T-P,570359.6852333051,5227388.545461014,-43.1029621,147.8646635,FO
T-P,570379.940526145,5227434.249977687,-43.1025487,147.8649066,FO
T-P,570400.6903995319,5227479.749420182,-43.1021371,147.8651558,FO
T-P,570422.2502732638,5227524.851721552,-43.101729,147.865415,FO
T-P,570449.6267669711,5227566.550905867,-43.101351,147.8657461,FO
T-P,570488.3458373008,5227597.748425966,-43.1010665,147.8662179,FO
T-P,570524.2416901425,5227632.140209632,-43.1007535,147.8666546,FF
T-P,570552.9930893233,5227672.902961362,-43.1003838,147.8670027,FF
T-P,570561.7849992448,5227721.135553779,-43.0999487,147.8671046,FF
T-P,570565.6193223326,5227770.030252126,-43.0995081,147.8671455,FF
T-P,570600.2131838847,5227805.890045003,-43.099182,147.867566,FF
T-P,570635.276066463,5227841.422730673,-43.0988588,147.8679923,FF
T-P,570665.1694041151,5227881.495725,-43.0984952,147.8683545,FF
T-P,570696.2320406553,5227920.490274488,-43.0981412,147.8687312,FF
T-P,570739.8226999859,5227944.761146246,-43.0979186,147.8692637,FF
T-P,570774.7470527723,5227977.7845512275,-43.097618,147.8696886,FF
T-P,570799.2658350805,5228021.366781241,-43.0972233,147.8699843,FF
T-P,570827.3017090453,5228062.668950586,-43.0968488,147.8703235,FF
T-P,570857.3910507042,5228102.605825254,-43.0964864,147.8706881,FF
T-P,570881.934627347,5228146.131982231,-43.0960922,147.8709841,FF
T-P,570900.1289361136,5228192.689405592,-43.0956713,147.8712017,FF
T-P,570923.2472169951,5228236.85218147,-43.0952715,147.8714801,FF
T-P,570950.5984772525,5228278.694083685,-43.0948922,147.8718108,FF
T-P,570951.7475008507,5228326.58362041,-43.0944609,147.8718188,FF
T-P,570930.1177956365,5228371.655702299,-43.0940571,147.8715473,FF
T-P,570908.8886603828,5228416.923457539,-43.0936515,147.8712807,FF
T-P,570887.6593505638,5228462.20224532,-43.0932458,147.8710141,FF
T-P,570870.4835713946,5228509.082598647,-43.0928253,147.8707971,FF
T-P,570865.6237149478,5228538.031642341,-43.0925651,147.8707337,FF
T-P,570855.9922842857,5228525.2594447145,-43.092681,147.870617,FF
